"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p25"
36081055700,"Queens County, NY",37296
36061008700,"Midtown, New York, NY",37255
36005027900,"Bronx County, NY",37251
34039032002,"Elizabeth, NJ",37241
36081012602,"Queens County, NY",37233
36047000200,"Kings County, NY",37212
36061000900,"Lower Manhattan, New York, NY",37203
36061008800,"Midtown, New York, NY",37193
36081065600,"Queens County, NY",37183
36047118600,"Kings County, NY",37182
36005042300,"Bronx County, NY",37164
36047050500,"Kings County, NY",37158
36081014500,"Queens County, NY",37141
36005026400,"Bronx County, NY",37139
36047040000,"Kings County, NY",37116
34013007501,"North Ironbound, Newark, NJ",37115
34023001413,"Edison, NJ",37071
36005031200,"Bronx County, NY",37065
36061003002,"Alphabet City, New York, NY",37064
36047098400,"Kings County, NY",37058
36061001300,"Lower Manhattan, New York, NY",37057
34017016300,"Union City, NJ",37053
34017015202,"West New York, NJ",37051
36047102600,"Kings County, NY",37046
36047007400,"Kings County, NY",37045
34017017100,"Union City, NJ",37037
36061003001,"Lower Manhattan, New York, NY",36992
36119006100,"New Rochelle, NY",36984
36081026300,"Queens County, NY",36982
34017016500,"Union City, NJ",36970
36005023000,"Bronx County, NY",36951
34017017000,"Union City, NJ",36943
36047117602,"Kings County, NY",36941
36061005700,"Lower Manhattan, New York, NY",36940
36005041900,"Bronx County, NY",36925
36085024700,"Richmond County, NY",36921
34031124900,"Clifton, NJ",36921
36061002201,"Lower Manhattan, New York, NY",36916
36061006800,"Kips Bay, New York, NY",36906
36061007500,"Lower Manhattan, New York, NY",36879
36047099200,"Kings County, NY",36878
34003023302,"Hackensack, NJ",36878
36047014500,"Kings County, NY",36836
36061011600,"Lenox Hill, New York, NY",36788
34031124500,"Clifton, NJ",36786
36081027700,"Queens County, NY",36780
36061026700,"Fort George, New York, NY",36776
36061015601,"Upper East Side, New York, NY",36771
36059404902,"Elmont, NY",36769
36061020300,"Upper Manhattan, New York, NY",36752
36047093200,"Kings County, NY",36752
36081009100,"Queens County, NY",36745
36081044301,"Queens County, NY",36738
36047051100,"Kings County, NY",36720
36081015801,"Queens County, NY",36692
34039037800,"Summit, NJ",36691
36005042901,"Bronx County, NY",36689
36081006100,"Queens County, NY",36680
36047050700,"Kings County, NY",36667
36047005100,"Kings County, NY",36661
36061010601,"Midtown, New York, NY",36653
34039030900,"Elizabeth, NJ",36650
36081055400,"Queens County, NY",36649
36061008603,"Midtown, New York, NY",36649
34017000200,"The Heights, Jersey City, NJ",36635
36081016300,"Queens County, NY",36626
34023004300,"Perth Amboy, NJ",36624
34013016600,"Montclair, NJ",36621
34017013600,"Harrison, NJ",36612
34023001903,"Edison, NJ",36611
36081058900,"Queens County, NY",36599
36047117601,"Kings County, NY",36596
34013008000,"Central Business District, Newark, NJ",36572
36061013800,"Upper East Side, New York, NY",36568
34013014600,"Belleville, NJ",36565
36119005701,"New Rochelle, NY",36565
34003023502,"Hackensack, NJ",36553
36005032800,"Bronx County, NY",36546
34023002901,"Woodbridge, Woodbridge Township, NJ",36542
36081005500,"Queens County, NY",36523
34003015500,"Englewood, NJ",36505
36047118202,"Kings County, NY",36498
36061000201,"Lower Manhattan, New York, NY",36472
36081035700,"Queens County, NY",36470
36047114201,"Kings County, NY",36459
36061009700,"Midtown, New York, NY",36442
34017017600,"Union City, NJ",36440
34017019200,"Hoboken, NJ",36407
36005041300,"Bronx County, NY",36389
36081017600,"Queens County, NY",36384
36047068000,"Kings County, NY",36379
34017016800,"Union City, NJ",36373
36047152200,"Kings County, NY",36362
36061003800,"East Village, New York, NY",36336
36081001800,"Queens County, NY",36335
34039034200,"Roselle, NJ",36319
36005040702,"Bronx County, NY",36306
36085007500,"Richmond County, NY",36304
34023004400,"Perth Amboy, NJ",36296
36085024800,"Richmond County, NY",36294
36061004200,"Lower Manhattan, New York, NY",36294
36085003900,"Richmond County, NY",36293
36047006500,"Kings County, NY",36280
36047002200,"Kings County, NY",36259
36085011402,"Richmond County, NY",36259
36047052000,"Kings County, NY",36246
36081014400,"Queens County, NY",36221
36047022200,"Kings County, NY",36210
36081044602,"Queens County, NY",36200
34017011600,"Constable Hook, Bayonne, NJ",36183
36047021800,"Kings County, NY",36173
36059412400,"Rockville Centre, NY",36133
36059412900,"Baldwin, NY",36130
34023002605,"Colonia, Woodbridge Township, NJ",36115
36047084800,"Kings County, NY",36110
36047010200,"Kings County, NY",36104
36047096200,"Kings County, NY",36087
34023004200,"Perth Amboy, NJ",36082
36005044400,"Bronx County, NY",36075
36047044100,"Kings County, NY",36074
36061016002,"East Harlem, New York, NY",36074
34017015600,"West New York, NJ",36072
34017001800,"Journal Square, Jersey City, NJ",36069
36005016200,"Bronx County, NY",36031
36061023801,"Roosevelt Island, New York, NY",36011
36081013200,"Queens County, NY",36003
36059303900,"Westbury, NY",35986
36005041100,"Bronx County, NY",35981
34017017200,"Union City, NJ",35978
36061002602,"Alphabet City, New York, NY",35973
36047050300,"Kings County, NY",35965
34013007502,"North Ironbound, Newark, NJ",35944
36081040700,"Queens County, NY",35929
34039035500,"Rahway, NJ",35894
36047048000,"Kings County, NY",35879
36061008900,"Midtown, New York, NY",35831
36047024200,"Kings County, NY",35806
36047008200,"Kings County, NY",35787
34039030702,"Elizabeth, NJ",35774
36081101002,"Queens County, NY",35759
36047023600,"Kings County, NY",35753
36081033900,"Queens County, NY",35736
36047051500,"Kings County, NY",35735
36061016500,"Upper West Side, New York, NY",35728
36061028700,"Fort George, New York, NY",35716
34023002703,"Avenel, Woodbridge Township, NJ",35714
36005007200,"Bronx County, NY",35711
34023003600,"Carteret, NJ",35707
36061019500,"Upper West Side, New York, NY",35691
36047041600,"Kings County, NY",35685
36047021100,"Kings County, NY",35677
36047055300,"Kings County, NY",35654
36081012601,"Queens County, NY",35623
36081051000,"Queens County, NY",35613
36005020200,"Bronx County, NY",35606
36047117800,"Kings County, NY",35605
34023004700,"Perth Amboy, NJ",35605
34013019100,"South Orange, NJ",35603
36081014201,"Queens County, NY",35579
36047073000,"Kings County, NY",35569
36047067800,"Kings County, NY",35554
36061000202,"Lower Manhattan, New York, NY",35552
34017015802,"West New York, NJ",35532
36059301300,"Port Washington, NY",35531
36047004500,"Kings County, NY",35521
36061002800,"Alphabet City, New York, NY",35505
36005016600,"Bronx County, NY",35501
36061014200,"Upper East Side, New York, NY",35492
36047023000,"Kings County, NY",35488
36047014700,"Kings County, NY",35471
36061012100,"Hell's Kitchen, New York, NY",35464
36085012500,"Richmond County, NY",35464
36047014300,"Kings County, NY",35458
36047023400,"Kings County, NY",35427
36005033201,"Bronx County, NY",35426
34003054100,"Teaneck, NJ",35405
34023005000,"Perth Amboy, NJ",35379
36047022800,"Kings County, NY",35374
36005007600,"Bronx County, NY",35364
36081024000,"Queens County, NY",35352
36005009600,"Bronx County, NY",35333
36081020600,"Queens County, NY",35296
36059414303,"Freeport, NY",35255
36061004700,"Lower Manhattan, New York, NY",35225
36081040200,"Queens County, NY",35224
36061014801,"Upper East Side, New York, NY",35207
36081037500,"Queens County, NY",35139
36047096400,"Kings County, NY",35125
34013000200,"Upper Roseville, Newark, NJ",35102
34017018400,"Hoboken, NJ",35094
34017007000,"Downtown Jersey City, Jersey City, NJ",35094
36081066400,"Queens County, NY",35081
34003023100,"Hackensack, NJ",35053
34013014500,"Belleville, NJ",35050
34017019100,"Hoboken, NJ",35028
34039032600,"Union, NJ",35024
34017006400,"Downtown Jersey City, Jersey City, NJ",35021
36005007400,"Bronx County, NY",35002
36081040300,"Queens County, NY",35001
36085011401,"Richmond County, NY",35001
34017000700,"The Heights, Jersey City, NJ",34984
36047072200,"Kings County, NY",34973
36061011203,"Midtown, New York, NY",34972
36005022403,"Bronx County, NY",34959
36047051900,"Kings County, NY",34937
36005009200,"Bronx County, NY",34929
36061010300,"Midtown, New York, NY",34906
34039035100,"Linden, NJ",34882
36047099600,"Kings County, NY",34878
36061012400,"Lenox Hill, New York, NY",34871
34017016600,"Union City, NJ",34856
36005021900,"Bronx County, NY",34855
36081004500,"Queens County, NY",34842
36047001300,"Kings County, NY",34838
36081045500,"Queens County, NY",34822
34017015700,"West New York, NJ",34778
34013021801,"West Caldwell, NJ",34755
36061008100,"Midtown, New York, NY",34745
36081046000,"Queens County, NY",34738
34039031601,"Elizabeth, NJ",34735
34013016400,"Montclair, NJ",34719
36005044200,"Bronx County, NY",34718
36047044500,"Kings County, NY",34716
36061030300,"Inwood, New York, NY",34672
36005033500,"Bronx County, NY",34660
36081043701,"Queens County, NY",34652
36081020800,"Queens County, NY",34647
36005035100,"Bronx County, NY",34644
36081035300,"Queens County, NY",34632
36005021200,"Bronx County, NY",34628
36081040900,"Queens County, NY",34590
36047072600,"Kings County, NY",34574
36081063000,"Queens County, NY",34569
36081007900,"Queens County, NY",34564
36081084601,"Queens County, NY",34552
36081017400,"Queens County, NY",34545
34017017500,"Union City, NJ",34544
34013002201,"Upper Vailsburg, Newark, NJ",34507
36005020400,"Bronx County, NY",34507
36059517101,"Glen Cove, NY",34484
36047016100,"Kings County, NY",34481
34017018900,"Hoboken, NJ",34478
36081056800,"Queens County, NY",34467
36047095800,"Kings County, NY",34445
34017017700,"Union City, NJ",34409
36061028300,"Fort George, New York, NY",34408
36005042500,"Bronx County, NY",34405
36047047800,"Kings County, NY",34403
36061014500,"Lincoln Square, New York, NY",34399
36047077200,"Kings County, NY",34396
36081068000,"Queens County, NY",34392
36081063800,"Queens County, NY",34385
34023004900,"Perth Amboy, NJ",34371
36081064600,"Queens County, NY",34367
34017018800,"Hoboken, NJ",34351
36061005800,"Midtown, New York, NY",34314
36047008000,"Kings County, NY",34312
34013017700,"West Orange, NJ",34310
36047043900,"Kings County, NY",34304
36081084000,"Queens County, NY",34298
36047118400,"Kings County, NY",34289
36005021602,"Bronx County, NY",34235
34017016100,"Union City, NJ",34226
36047099000,"Kings County, NY",34201
36047102400,"Kings County, NY",34179
34017002300,"Downtown Jersey City, Jersey City, NJ",34155
36047067400,"Kings County, NY",34151
36047012901,"Kings County, NY",34150
34017005400,"Greenville, Jersey City, NJ",34141
36059407102,"Hempstead, NY",34141
34023004800,"Perth Amboy, NJ",34136
36081007700,"Queens County, NY",34123
36081023800,"Queens County, NY",34121
34013019200,"South Orange, NJ",34110
36005009800,"Bronx County, NY",34100
36047048500,"Kings County, NY",34095
36059407401,"Uniondale, NY",34091
36005042902,"Bronx County, NY",34077
34039034000,"Roselle, NJ",34072
34017004800,"Hackensack River Waterfront, Jersey City, NJ",34060
34017001100,"The Heights, Jersey City, NJ",34055
36047077600,"Kings County, NY",34053
34039034100,"Roselle, NJ",34036
36081019900,"Queens County, NY",34027
34031183000,"Paterson, NJ",34021
36047016700,"Kings County, NY",34007
36081081800,"Queens County, NY",33986
34013016500,"Montclair, NJ",33968
34039032300,"Hillside, NJ",33954
36005035000,"Bronx County, NY",33946
36047051800,"Kings County, NY",33942
34003015200,"Englewood, NJ",33897
36081040100,"Queens County, NY",33896
36059407501,"Uniondale, NY",33872
36047051400,"Kings County, NY",33870
34003015400,"Englewood, NJ",33864
36047069000,"Kings County, NY",33859
36005023600,"Bronx County, NY",33850
36005041800,"Bronx County, NY",33845
36061004000,"Lower Manhattan, New York, NY",33844
36047036700,"Kings County, NY",33842
36047072400,"Kings County, NY",33831
36081020200,"Queens County, NY",33824
36005040900,"Bronx County, NY",33824
36047096600,"Kings County, NY",33812
36047119200,"Kings County, NY",33780
34017015900,"West New York, NJ",33773
36005043600,"Bronx County, NY",33740
36047033300,"Kings County, NY",33700
36059407402,"Uniondale, NY",33677
36047120200,"Kings County, NY",33659
36047097000,"Kings County, NY",33657
36047036200,"Kings County, NY",33657
34023002402,"Colonia, Woodbridge Township, NJ",33634
36047073200,"Kings County, NY",33632
36081103202,"Queens County, NY",33618
34017010900,"Constable Hook, Bayonne, NJ",33613
36061006300,"Lower Manhattan, New York, NY",33608
34017018000,"Weehawken, NJ",33607
36047051300,"Kings County, NY",33605
36047105804,"Kings County, NY",33572
34013019900,"Maplewood, NJ",33535
34023003201,"Woodbridge Township, NJ",33502
36005026702,"Bronx County, NY",33502
36081094203,"Queens County, NY",33472
36085006400,"Richmond County, NY",33467
36005042800,"Bronx County, NY",33464
36005006800,"Bronx County, NY",33464
36061017000,"East Harlem, New York, NY",33459
36081063200,"Queens County, NY",33458
34031182800,"Paterson, NJ",33447
34031183101,"Paterson, NJ",33443
36081061800,"Queens County, NY",33431
36047076600,"Kings County, NY",33430
36047018300,"Kings County, NY",33419
36047102800,"Kings County, NY",33410
36047101800,"Kings County, NY",33406
36047013900,"Kings County, NY",33398
36081038400,"Queens County, NY",33386
36047004300,"Kings County, NY",33383
36005003100,"Bronx County, NY",33376
36047011400,"Kings County, NY",33369
36081055900,"Queens County, NY",33363
34003023501,"Hackensack, NJ",33338
36085022300,"Richmond County, NY",33325
36081100802,"Queens County, NY",33324
36061013700,"Midtown, New York, NY",33324
34039030600,"Elizabeth, NJ",33322
36081033401,"Queens County, NY",33277
36081037100,"Queens County, NY",33272
34039031000,"Elizabeth, NJ",33265
34013009700,"North Broadway, Newark, NJ",33261
34017001202,"Journal Square, Jersey City, NJ",33253
36005045600,"Bronx County, NY",33253
36061027100,"Fort George, New York, NY",33247
34013021803,"West Caldwell, NJ",33233
36081060600,"Queens County, NY",33232
36047086600,"Kings County, NY",33228
36047072800,"Kings County, NY",33224
36081087100,"Queens County, NY",33217
36061025300,"Upper Manhattan, New York, NY",33210
36081079000,"Queens County, NY",33206
36005048400,"Bronx County, NY",33182
36047038200,"Kings County, NY",33181
34039031300,"Elizabeth, NJ",33179
36081001900,"Queens County, NY",33175
36081122702,"Queens County, NY",33153
36005036000,"Bronx County, NY",33139
36047049900,"Kings County, NY",33128
36061027700,"Upper Manhattan, New York, NY",33116
36047052700,"Kings County, NY",33096
34031175602,"Passaic, NJ",33091
36047013300,"Kings County, NY",33085
36061017300,"Upper West Side, New York, NY",33081
34039031904,"Elizabeth, NJ",33077
36047078400,"Kings County, NY",33071
36047073600,"Kings County, NY",33065
36047047600,"Kings County, NY",33063
36047117202,"Kings County, NY",33062
36081069400,"Queens County, NY",33050
36005034000,"Bronx County, NY",33034
36047076400,"Kings County, NY",33028
34031124323,"Clifton, NJ",33023
36047099400,"Kings County, NY",33017
34013009400,"Forest Hill, Newark, NJ",33007
36005007800,"Bronx County, NY",33004
34031175704,"Passaic, NJ",32997
36061013500,"Hell's Kitchen, New York, NY",32990
36047022000,"Kings County, NY",32988
36005042200,"Bronx County, NY",32985
36047118201,"Kings County, NY",32978
36047087000,"Kings County, NY",32965
36085020100,"Richmond County, NY",32962
34013019300,"South Orange, NJ",32960
36047012902,"Kings County, NY",32957
34039038601,"Scotch Plains, NJ",32951
36061025100,"Upper Manhattan, New York, NY",32931
36047035200,"Kings County, NY",32930
36081054000,"Queens County, NY",32927
36005027700,"Bronx County, NY",32918
36081018600,"Queens County, NY",32891
36005041500,"Bronx County, NY",32882
36047019700,"Kings County, NY",32875
36047007700,"Kings County, NY",32874
34013017200,"Montclair, NJ",32872
36005033800,"Bronx County, NY",32870
36047085600,"Kings County, NY",32849
36047007800,"Kings County, NY",32845
36061001002,"Lower Manhattan, New York, NY",32840
36005022200,"Bronx County, NY",32840
36047078600,"Kings County, NY",32832
36005007000,"Bronx County, NY",32802
36005019400,"Bronx County, NY",32775
36047117400,"Kings County, NY",32748
36047049300,"Kings County, NY",32735
34013000800,"Lower Roseville, Newark, NJ",32728
36005005400,"Bronx County, NY",32725
36005022101,"Bronx County, NY",32709
36047043700,"Kings County, NY",32700
34017004101,"West Side, Jersey City, NJ",32689
36047013700,"Kings County, NY",32659
36005023100,"Bronx County, NY",32657
36047055100,"Kings County, NY",32656
36005026500,"Bronx County, NY",32646
34039036100,"Winfield, NJ",32618
36047034500,"Kings County, NY",32614
36047016300,"Kings County, NY",32611
36047015200,"Kings County, NY",32555
36061015100,"Lincoln Square, New York, NY",32555
34013009300,"North Broadway, Newark, NJ",32554
36005008400,"Bronx County, NY",32541
36081018000,"Queens County, NY",32512
36005022703,"Bronx County, NY",32511
36081061601,"Queens County, NY",32502
36061017100,"Upper West Side, New York, NY",32494
34039031801,"Elizabeth, NJ",32476
36047073400,"Kings County, NY",32463
34023004500,"Perth Amboy, NJ",32460
36081037900,"Queens County, NY",32459
36047028501,"Kings County, NY",32455
36061026300,"Upper Manhattan, New York, NY",32450
36047114600,"Kings County, NY",32414
34017001300,"The Heights, Jersey City, NJ",32410
36047082800,"Kings County, NY",32404
36047080400,"Kings County, NY",32403
36081040500,"Queens County, NY",32399
34039030500,"Elizabeth, NJ",32396
36081015200,"Queens County, NY",32389
36047014100,"Kings County, NY",32362
36047120000,"Kings County, NY",32361
36081017000,"Queens County, NY",32346
36081050202,"Queens County, NY",32338
36047039300,"Kings County, NY",32279
36061018700,"Bloomingdale, New York, NY",32272
36085023100,"Richmond County, NY",32270
36047085000,"Kings County, NY",32255
34031175900,"Passaic, NJ",32241
36005040303,"Bronx County, NY",32234
36047002100,"Kings County, NY",32228
36047052800,"Kings County, NY",32223
36005021601,"Bronx County, NY",32215
36047078000,"Kings County, NY",32210
36061009200,"Midtown, New York, NY",32154
36081099200,"Queens County, NY",32144
36047034800,"Kings County, NY",32142
36061002601,"Alphabet City, New York, NY",32114
36005038900,"Bronx County, NY",32104
36047033500,"Kings County, NY",32097
36005042600,"Bronx County, NY",32095
36081036100,"Queens County, NY",32095
34023004600,"Perth Amboy, NJ",32091
34013000100,"Forest Hill, Newark, NJ",32074
36081061200,"Queens County, NY",32072
36061026100,"Upper Manhattan, New York, NY",32072
36005040600,"Bronx County, NY",32061
36005042000,"Bronx County, NY",32025
36047119600,"Kings County, NY",32023
36061009300,"Midtown, New York, NY",32023
36047041900,"Kings County, NY",32006
36005026100,"Bronx County, NY",32004
36061001001,"Lower Manhattan, New York, NY",32002
36081099801,"Queens County, NY",31992
36085001100,"Richmond County, NY",31982
34039031700,"Elizabeth, NJ",31981
36047087401,"Kings County, NY",31958
36005030200,"Bronx County, NY",31957
36047011900,"Kings County, NY",31930
36119005702,"New Rochelle, NY",31918
36081036500,"Queens County, NY",31915
36081061602,"Queens County, NY",31909
36081029400,"Queens County, NY",31904
36081002000,"Queens County, NY",31884
36047052500,"Kings County, NY",31865
36081039800,"Queens County, NY",31864
36081060800,"Queens County, NY",31862
34013016700,"Montclair, NJ",31848
34013015600,"Bloomfield, NJ",31815
36061013000,"Lenox Hill, New York, NY",31812
36059411100,"Inwood, NY",31804
36061026500,"Hudson Heights, New York, NY",31791
36061018100,"Upper West Side, New York, NY",31788
36005027300,"Bronx County, NY",31780
36005034400,"Bronx County, NY",31773
34017004200,"West Side, North Bergen, NJ",31763
36081046400,"Queens County, NY",31760
36005006300,"Bronx County, NY",31748
36047083400,"Kings County, NY",31748
36081044400,"Queens County, NY",31739
34017004700,"Jersey City, NJ",31736
36059414201,"Freeport, NY",31735
36047093800,"Kings County, NY",31734
36061005600,"Midtown, New York, NY",31732
36047019900,"Kings County, NY",31731
36005008700,"Bronx County, NY",31727
36005035600,"Bronx County, NY",31725
34013012200,"Irvington, NJ",31716
34017004900,"West Side, Jersey City, NJ",31711
36081053401,"Queens County, NY",31706
36047015100,"Kings County, NY",31666
36005029600,"Bronx County, NY",31662
36005005600,"Bronx County, NY",31651
36047087800,"Kings County, NY",31649
36081051200,"Queens County, NY",31646
34031175301,"Passaic, NJ",31641
36081059800,"Queens County, NY",31637
34013012700,"Irvington, NJ",31632
36081004300,"Queens County, NY",31630
36081008500,"Queens County, NY",31621
34017011000,"Constable Hook, Bayonne, NJ",31613
36047082600,"Kings County, NY",31603
36005040701,"Bronx County, NY",31601
36047117000,"Kings County, NY",31596
34013009500,"Forest Hill, Newark, NJ",31590
36081053601,"Queens County, NY",31588
34017003000,"McGinley Square, Jersey City, NJ",31587
36047023500,"Kings County, NY",31583
34031182100,"Paterson, NJ",31579
36085002100,"Richmond County, NY",31578
36047115800,"Kings County, NY",31577
36047119800,"Kings County, NY",31568
36005033202,"Bronx County, NY",31556
34013019600,"Maplewood, NJ",31545
36061029100,"Inwood, New York, NY",31543
36005039902,"Bronx County, NY",31521
36005032400,"Bronx County, NY",31502
36047033000,"Kings County, NY",31487
36081032000,"Queens County, NY",31483
36061030900,"West Bronx, New York, NY",31465
34017006000,"Greenville, Jersey City, NJ",31409
36047050900,"Kings County, NY",31396
36047032700,"Kings County, NY",31395
36081050000,"Queens County, NY",31387
36005023501,"Bronx County, NY",31381
36059407204,"Hempstead, NY",31378
34013019500,"Maplewood, NJ",31370
34013012100,"Irvington, NJ",31356
34023004100,"Perth Amboy, NJ",31352
36085001700,"Richmond County, NY",31346
36081061400,"Queens County, NY",31342
36005038800,"Bronx County, NY",31341
36085004000,"Richmond County, NY",31337
36059517200,"Glen Cove, NY",31335
36047021700,"Kings County, NY",31307
36081035800,"Queens County, NY",31305
36047047400,"Kings County, NY",31303
36047052300,"Kings County, NY",31296
36061019300,"Upper West Side, New York, NY",31287
36005040302,"Bronx County, NY",31279
36047098800,"Kings County, NY",31277
36047016400,"Kings County, NY",31260
36047015900,"Kings County, NY",31246
34013000300,"Upper Roseville, Newark, NJ",31223
36047047200,"Kings County, NY",31210
34013016800,"Montclair, NJ",31204
36081096400,"Queens County, NY",31199
36005019500,"Bronx County, NY",31199
36047024300,"Kings County, NY",31195
36061027900,"Fort George, New York, NY",31181
36047088600,"Kings County, NY",31177
36047095000,"Kings County, NY",31168
36059414100,"Freeport, NY",31158
36047024100,"Kings County, NY",31137
36061026900,"Fort George, New York, NY",31130
36047003300,"Kings County, NY",31125
36081081400,"Queens County, NY",31113
36005025700,"Bronx County, NY",31093
36005024100,"Bronx County, NY",31092
36005043100,"Bronx County, NY",31091
36047043500,"Kings County, NY",31077
36005039400,"Bronx County, NY",31063
36047100400,"Kings County, NY",31059
36085000600,"Richmond County, NY",31028
36081026600,"Queens County, NY",31028
36047082000,"Kings County, NY",31024
36005038700,"Bronx County, NY",31019
36081050201,"Queens County, NY",31010
36047077400,"Kings County, NY",30998
34013019700,"Maplewood, NJ",30995
36081044601,"Queens County, NY",30995
36061022500,"Harlem, New York, NY",30978
36061029500,"Inwood, New York, NY",30965
36061013400,"Lenox Hill, New York, NY",30963
36005040501,"Bronx County, NY",30958
36047051602,"Kings County, NY",30955
36061029300,"Upper Manhattan, New York, NY",30954
36081036300,"Queens County, NY",30951
36005001600,"Bronx County, NY",30947
36005000400,"Bronx County, NY",30943
36005020502,"Bronx County, NY",30930
36005039200,"Bronx County, NY",30921
34013019400,"Maplewood, NJ",30896
34017001701,"West Side, Jersey City, NJ",30891
36059407201,"Hempstead, NY",30883
34013016300,"Upper Montclair, Montclair, NJ",30874
36085017300,"Richmond County, NY",30870
36047119400,"Kings County, NY",30861
34013013000,"Irvington, NJ",30855
34031175401,"Passaic, NJ",30842
36047053900,"Kings County, NY",30837
36059407203,"Hempstead, NY",30831
36081019200,"Queens County, NY",30826
36047079601,"Kings County, NY",30825
36047114400,"Kings County, NY",30818
36005039901,"Bronx County, NY",30812
36047032900,"Kings County, NY",30811
34017003500,"Downtown Jersey City, Jersey City, NJ",30796
36081038100,"Queens County, NY",30794
36081018800,"Queens County, NY",30782
36047090200,"Kings County, NY",30781
36047035100,"Kings County, NY",30758
36005044800,"Bronx County, NY",30757
36085013302,"Richmond County, NY",30754
36059414202,"Freeport, NY",30733
36047042300,"Kings County, NY",30724
34013020000,"Essex County, NJ",30721
36081036800,"Queens County, NY",30717
36005037000,"Bronx County, NY",30710
34013018700,"City of Orange, NJ",30703
34031183102,"Paterson, NJ",30700
34013018900,"City of Orange, NJ",30686
34039035800,"Rahway, NJ",30672
36047079000,"Kings County, NY",30670
36061020500,"Upper Manhattan, New York, NY",30662
36005040800,"Bronx County, NY",30644
34039031802,"Elizabeth, NJ",30642
36061024500,"Upper Manhattan, New York, NY",30641
36005039700,"Bronx County, NY",30637
36061011500,"Hell's Kitchen, New York, NY",30636
36061021100,"Upper Manhattan, New York, NY",30627
34013018800,"City of Orange, NJ",30619
36047032100,"Kings County, NY",30619
36061028500,"Fort George, New York, NY",30608
36005021002,"Bronx County, NY",30598
36081004700,"Queens County, NY",30593
36047023200,"Kings County, NY",30590
36061020701,"Upper Manhattan, New York, NY",30583
36005003800,"Bronx County, NY",30573
36081020400,"Queens County, NY",30552
36005005002,"Bronx County, NY",30545
34013016900,"Montclair, NJ",30525
36081059000,"Queens County, NY",30521
36047109800,"Kings County, NY",30520
36061018300,"Upper West Side, New York, NY",30511
36061007700,"Lower Manhattan, New York, NY",30505
36081059600,"Queens County, NY",30493
34039032200,"Hillside, NJ",30483
36081027000,"Queens County, NY",30460
36081058200,"Queens County, NY",30456
36061005000,"Gramercy Park, New York, NY",30446
36119002600,"South Side, Mount Vernon, NY",30441
36047088000,"Kings County, NY",30435
36059406801,"Hempstead, NY",30433
36081030600,"Queens County, NY",30433
36047093000,"Kings County, NY",30420
36047020100,"Kings County, NY",30417
36081058000,"Queens County, NY",30404
36085000900,"Richmond County, NY",30396
36047085400,"Kings County, NY",30385
36061007300,"Lower Manhattan, New York, NY",30385
36081059400,"Queens County, NY",30381
36047051200,"Kings County, NY",30379
36081056500,"Queens County, NY",30360
36061024700,"Upper Manhattan, New York, NY",30349
36081040400,"Queens County, NY",30340
36047112000,"Kings County, NY",30330
36047013100,"Kings County, NY",30330
34017006200,"Greenville, Jersey City, NJ",30320
36005026900,"Bronx County, NY",30312
36047021900,"Kings County, NY",30305
36005040100,"Bronx County, NY",30300
36061009500,"Midtown, New York, NY",30287
36047033700,"Kings County, NY",30284
36047096800,"Kings County, NY",30283
36081051800,"Queens County, NY",30261
36061022900,"Harlem, New York, NY",30246
36047033900,"Kings County, NY",30243
36005023703,"Bronx County, NY",30229
36047086200,"Kings County, NY",30223
36047086800,"Kings County, NY",30208
36005006400,"Bronx County, NY",30205
36005004800,"Bronx County, NY",30187
36047087200,"Kings County, NY",30175
36061002000,"Lower Manhattan, New York, NY",30170
36047080200,"Kings County, NY",30162
36005037800,"Bronx County, NY",30151
36085002700,"Richmond County, NY",30148
36047092800,"Kings County, NY",30148
36085023900,"Richmond County, NY",30140
36081053200,"Queens County, NY",30131
36047052900,"Kings County, NY",30124
34039031400,"Elizabeth, NJ",30089
36047040900,"Kings County, NY",30089
36005021001,"Bronx County, NY",30060
36047079801,"Kings County, NY",30054
36061017900,"Upper West Side, New York, NY",30054
36061003400,"Alphabet City, New York, NY",30049
36047077000,"Kings County, NY",30045
34039035900,"Rahway, NJ",30035
36005005200,"Bronx County, NY",30034
36047074000,"Kings County, NY",30031
36061022301,"Harlem, New York, NY",30024
36061006600,"Midtown, New York, NY",30014
34013008700,"Mount Pleasant/Lower Broadway, Newark, NJ",30014
36005022000,"Bronx County, NY",30012
36081050800,"Queens County, NY",30007
36081101001,"Queens County, NY",29999
36047092200,"Kings County, NY",29998
36005046202,"Bronx County, NY",29995
36047101400,"Kings County, NY",29994
36061022302,"Harlem, New York, NY",29990
36047054500,"Kings County, NY",29971
36005018301,"Bronx County, NY",29958
36005035800,"Bronx County, NY",29950
36047043300,"Kings County, NY",29949
36005042400,"Bronx County, NY",29946
36047031702,"Kings County, NY",29924
36047050804,"Kings County, NY",29924
36005042100,"Bronx County, NY",29923
36081095400,"Queens County, NY",29898
36005028300,"Bronx County, NY",29889
36047081000,"Kings County, NY",29887
36059411500,"Hewlett, NY",29879
36047083800,"Kings County, NY",29872
34039039900,"Elizabeth, NJ",29871
36005004300,"Bronx County, NY",29866
36047123700,"Kings County, NY",29857
36047042900,"Kings County, NY",29849
36081050400,"Queens County, NY",29844
36047088800,"Kings County, NY",29839
36047042500,"Kings County, NY",29810
36047057200,"Kings County, NY",29802
36005012300,"Bronx County, NY",29791
